Date,Open,High,Low,Close
01/03/17, 1076.64, 1092.36, 1071.08, 1088.12
12/30/16, 1085.14, 1085.72, 1056.41, 1057.76
12/29/16, 1085.84, 1090.91, 1069.39, 1078.80
12/28/16, 1106.54, 1110.50, 1081.22, 1082.07
12/27/16, 1085.74, 1093.60, 1085.07, 1090.72
12/23/16, 1075.43, 1083.52, 1073.01, 1077.24
12/22/16, 1096.40, 1096.40, 1072.74, 1077.27
12/21/16, 1101.07, 1103.84, 1089.78, 1096.40
12/20/16, 1071.81, 1099.03, 1071.81, 1096.55
12/19/16, 1082.85, 1090.97, 1069.11, 1072.21
12/16/16, 1116.06, 1120.36, 1092.78, 1094.26
12/15/16, 1098.13, 1124.76, 1095.06, 1121.93
12/14/16, 1123.07, 1145.83, 1112.97, 1113.18
12/13/16, 1147.93, 1155.81, 1119.60, 1128.41
12/12/16, 1166.43, 1170.30, 1146.23, 1150.20
12/09/16, 1182.75, 1182.83, 1156.96, 1159.90
12/08/16, 1202.14, 1214.30, 1183.02, 1190.00
12/07/16, 1171.59, 1195.56, 1171.59, 1191.44
12/06/16, 1137.10, 1156.40, 1132.82, 1156.36
12/05/16, 1124.67, 1146.98, 1124.67, 1145.92
12/02/16, 1085.31, 1113.42, 1083.46, 1113.04
12/01/16, 1111.01, 1112.08, 1088.11, 1095.91
11/30/16, 1097.53, 1114.79, 1097.53, 1099.51
11/29/16, 1096.25, 1109.18, 1085.23, 1096.08
11/28/16, 1119.47, 1130.79, 1114.03, 1127.10
11/25/16, 1119.69, 1123.19, 1109.94, 1123.04
11/23/16, 1092.78, 1120.89, 1088.67, 1120.08
11/22/16, 1070.85, 1109.50, 1070.85, 1108.00
11/21/16, 1021.47, 1045.60, 1021.47, 1045.56
11/18/16, 1020.28, 1025.56, 1008.62, 1021.47
11/17/16, 1032.39, 1040.47, 1027.52, 1029.36
11/16/16, 1033.71, 1033.71, 1017.80, 1028.15
11/15/16, 1034.18, 1046.73, 1023.40, 1046.60
11/14/16, 1039.48, 1060.17, 1036.42, 1060.00
11/11/16, 1035.12, 1037.21, 1006.68, 1029.80
11/10/16, 1042.95, 1054.38, 1026.51, 1038.27
11/09/16, 998.93, 1028.22, 996.92, 1020.91
11/08/16, 948.30, 966.66, 940.62, 960.63
11/07/16, 938.48, 953.33, 938.48, 952.24
11/04/16, 910.41, 922.42, 901.46, 912.79
11/03/16, 902.74, 922.40, 902.74, 911.64
11/02/16, 902.79, 913.39, 895.77, 895.91
11/01/16, 932.33, 934.86, 899.84, 910.69
10/31/16, 917.46, 923.66, 910.02, 922.17
10/28/16, 914.25, 924.83, 909.63, 913.23
10/27/16, 926.25, 926.25, 910.39, 911.71
10/26/16, 923.43, 929.67, 915.27, 925.26
10/25/16, 922.78, 938.43, 922.78, 924.99
10/24/16, 907.43, 926.23, 907.43, 916.40
10/21/16, 896.97, 914.83, 891.40, 907.13
10/20/16, 883.95, 904.75, 875.91, 901.37
10/19/16, 879.02, 894.26, 877.42, 891.18
10/18/16, 875.07, 879.07, 868.31, 876.49
10/17/16, 852.80, 866.37, 852.44, 859.34
10/14/16, 857.88, 863.40, 848.78, 850.23
10/13/16, 858.23, 858.23, 836.87, 845.43
10/12/16, 865.19, 876.49, 863.12, 870.79
10/11/16, 878.91, 878.91, 860.49, 866.23
10/10/16, 873.83, 886.57, 873.83, 883.16
10/07/16, 874.90, 875.61, 853.41, 864.95
10/06/16, 857.44, 867.12, 857.06, 863.02
10/05/16, 854.50, 865.77, 851.47, 861.88
10/04/16, 867.36, 868.25, 841.74, 844.04
10/03/16, 861.87, 864.68, 855.18, 864.29
09/30/16, 863.27, 865.85, 853.55, 858.66
09/29/16, 873.42, 879.26, 849.58, 856.78
09/28/16, 848.27, 873.80, 844.23, 873.42
09/27/16, 826.15, 839.15, 823.72, 838.80
09/26/16, 836.15, 842.25, 834.44, 836.45
09/23/16, 837.51, 849.56, 835.62, 839.10
09/22/16, 849.02, 856.00, 836.20, 838.21
09/21/16, 806.44, 833.19, 806.44, 832.03
09/20/16, 795.84, 801.23, 791.53, 795.57
09/19/16, 795.59, 806.34, 791.48, 797.11
09/16/16, 790.13, 790.13, 774.90, 780.43
09/15/16, 781.15, 794.59, 775.98, 790.13
09/14/16, 780.09, 789.77, 774.23, 781.59
09/13/16, 813.28, 813.28, 770.13, 778.31
09/12/16, 798.07, 827.04, 793.24, 825.09
09/09/16, 843.23, 843.23, 810.11, 810.42
09/08/16, 862.48, 864.70, 850.26, 853.85
09/07/16, 859.89, 863.66, 853.28, 860.08
09/06/16, 850.93, 865.16, 843.69, 865.14
09/02/16, 834.04, 852.22, 834.04, 846.53
09/01/16, 829.58, 835.06, 820.44, 834.04
08/31/16, 833.25, 834.34, 820.02, 826.70
08/30/16, 856.30, 856.30, 834.05, 837.98
08/29/16, 840.33, 859.67, 839.81, 857.43
08/26/16, 857.12, 871.50, 833.43, 839.01
08/25/16, 846.77, 856.27, 844.31, 849.26
08/24/16, 863.41, 864.50, 844.49, 845.31
08/23/16, 874.52, 884.46, 869.01, 869.93
08/22/16, 867.11, 870.96, 861.27, 866.56
08/19/16, 882.14, 884.26, 871.56, 875.91
08/18/16, 891.57, 894.17, 883.44, 893.15
08/17/16, 874.98, 886.79, 868.90, 883.53
08/16/16, 893.35, 900.31, 885.92, 886.05
08/15/16, 868.47, 888.59, 867.98, 886.27
08/12/16, 881.06, 885.88, 858.50, 860.01
08/11/16, 882.47, 887.33, 870.29, 886.29
08/10/16, 897.12, 899.18, 876.66, 878.58
08/09/16, 901.33, 906.94, 891.53, 891.57
08/08/16, 906.92, 914.31, 897.67, 900.48
08/05/16, 895.05, 906.49, 893.35, 905.52
08/04/16, 885.04, 895.85, 877.55, 891.65
08/03/16, 860.56, 888.68, 855.85, 888.68
08/02/16, 883.81, 885.26, 857.18, 865.22
08/01/16, 899.18, 899.26, 879.49, 881.23
07/29/16, 892.35, 899.79, 885.07, 896.37
07/28/16, 889.68, 893.67, 877.56, 892.35
07/27/16, 895.19, 904.44, 881.36, 891.95
07/26/16, 849.90, 884.21, 849.61, 882.83
07/25/16, 847.85, 850.56, 838.90, 844.17
07/22/16, 839.07, 848.38, 834.02, 847.81
07/21/16, 841.82, 850.87, 831.72, 837.21
07/20/16, 831.96, 840.44, 821.63, 833.34
07/19/16, 859.96, 859.96, 837.53, 844.89
07/18/16, 863.93, 875.56, 854.66, 875.21
07/15/16, 863.22, 871.28, 861.22, 867.94
07/14/16, 873.44, 876.81, 862.46, 866.82
07/13/16, 865.28, 865.37, 839.22, 861.06
07/12/16, 844.23, 859.64, 843.12, 855.30
07/11/16, 809.87, 823.93, 809.87, 822.32
07/08/16, 783.23, 800.59, 783.23, 799.87
07/07/16, 780.83, 790.74, 763.84, 770.33
07/06/16, 757.13, 775.63, 750.40, 775.20
07/05/16, 786.74, 790.34, 762.77, 765.98
07/01/16, 770.00, 793.60, 769.95, 790.40
06/30/16, 749.40, 770.57, 746.77, 770.49
06/29/16, 738.14, 747.49, 737.20, 740.47
06/28/16, 706.70, 724.68, 706.70, 723.06
06/27/16, 714.72, 717.19, 691.48, 697.17
06/24/16, 747.85, 747.85, 716.11, 719.13
06/23/16, 766.84, 780.84, 763.28, 780.45
06/22/16, 763.28, 766.52, 752.23, 752.33
06/21/16, 768.60, 768.60, 748.13, 756.23
06/20/16, 763.67, 778.86, 763.67, 768.00
06/17/16, 749.73, 764.05, 746.87, 747.73
06/16/16, 732.71, 743.76, 719.37, 743.30
06/15/16, 732.73, 748.17, 732.73, 739.20
06/14/16, 729.98, 738.81, 713.21, 718.71
06/13/16, 737.72, 746.95, 734.27, 735.27
06/10/16, 747.68, 753.25, 743.60, 745.02
06/09/16, 779.04, 779.04, 754.87, 760.81
06/08/16, 771.97, 790.61, 771.97, 788.98
06/07/16, 753.29, 768.06, 753.29, 757.79
06/06/16, 732.59, 758.00, 732.59, 757.44
06/03/16, 714.32, 733.53, 714.07, 732.59
06/02/16, 691.45, 708.33, 691.43, 708.21
06/01/16, 688.11, 698.93, 680.76, 697.48
05/31/16, 699.25, 712.03, 693.29, 696.39
05/27/16, 705.93, 706.91, 690.55, 695.55
05/26/16, 712.26, 721.20, 701.69, 706.50
05/25/16, 686.39, 701.67, 686.39, 699.73
05/24/16, 691.78, 693.16, 680.52, 681.44
05/23/16, 672.68, 691.14, 670.23, 684.89
05/20/16, 688.43, 696.78, 677.69, 681.28
05/19/16, 670.01, 686.05, 662.49, 682.25
05/18/16, 698.22, 707.50, 679.08, 681.85
05/17/16, 707.66, 719.77, 694.69, 708.01
05/16/16, 702.29, 727.02, 702.29, 706.79
05/13/16, 715.21, 718.95, 695.32, 697.39
05/12/16, 734.02, 742.70, 713.44, 719.19
05/11/16, 740.44, 746.67, 728.06, 734.84
05/10/16, 718.57, 737.97, 716.47, 737.05
05/09/16, 744.33, 744.33, 701.20, 710.11
05/06/16, 751.75, 777.82, 746.04, 769.87
05/05/16, 778.79, 785.39, 754.73, 758.76
05/04/16, 773.34, 787.86, 767.56, 772.95
05/03/16, 812.67, 812.67, 779.42, 786.57
05/02/16, 830.64, 837.05, 814.34, 831.23
04/29/16, 831.38, 848.72, 825.76, 831.01
04/28/16, 826.29, 852.86, 819.94, 823.02
04/27/16, 797.55, 824.34, 794.14, 824.27
04/26/16, 791.87, 806.69, 774.30, 805.54
04/25/16, 825.46, 825.46, 785.23, 788.64
04/22/16, 826.98, 840.87, 822.19, 825.45
04/21/16, 854.57, 857.83, 828.37, 829.60
04/20/16, 848.48, 862.44, 840.73, 852.48
04/19/16, 819.72, 841.61, 819.72, 838.70
04/18/16, 792.52, 814.02, 789.54, 806.26
04/15/16, 789.30, 803.50, 786.40, 801.61
04/14/16, 812.80, 812.80, 787.07, 798.23
04/13/16, 772.02, 817.56, 772.02, 812.80
04/12/16, 753.41, 773.00, 743.41, 772.02
04/11/16, 728.27, 746.39, 728.27, 742.51
04/08/16, 693.45, 716.20, 693.45, 714.33
04/07/16, 692.30, 695.57, 678.23, 680.55
04/06/16, 686.75, 701.46, 681.74, 694.75
04/05/16, 682.06, 695.28, 677.11, 689.66
04/04/16, 711.69, 717.07, 689.09, 689.59
04/01/16, 688.66, 711.45, 686.88, 711.18
03/31/16, 708.60, 712.10, 697.96, 700.51
03/30/16, 704.37, 718.10, 703.48, 707.65
03/29/16, 679.27, 693.83, 666.90, 692.82
03/28/16, 688.56, 691.85, 674.19, 687.34
03/24/16, 663.48, 685.90, 655.07, 685.25
03/23/16, 694.49, 698.70, 669.09, 671.04
03/22/16, 687.39, 703.10, 685.94, 700.88
03/21/16, 697.66, 705.52, 686.78, 697.29
03/18/16, 700.01, 714.56, 693.67, 700.21
03/17/16, 664.55, 701.45, 664.55, 697.68
03/16/16, 633.58, 665.53, 630.25, 664.56
03/15/16, 649.39, 649.39, 631.94, 637.12
03/14/16, 661.48, 668.63, 646.41, 660.59
03/11/16, 665.18, 671.11, 655.67, 665.65
03/10/16, 639.80, 661.88, 634.14, 661.57
03/09/16, 643.49, 650.41, 628.97, 641.73
03/08/16, 668.36, 670.48, 639.59, 642.60
03/07/16, 658.10, 688.38, 658.10, 687.22
03/04/16, 642.34, 678.50, 642.34, 657.56
03/03/16, 613.93, 634.65, 613.72, 633.86
03/02/16, 575.41, 613.71, 575.41, 613.60
03/01/16, 560.89, 571.51, 555.85, 569.71
02/29/16, 534.91, 552.31, 534.91, 548.35
02/26/16, 533.60, 542.03, 528.86, 531.52
02/25/16, 527.04, 532.16, 518.57, 529.52
02/24/16, 519.15, 533.06, 514.76, 531.49
02/23/16, 550.25, 550.25, 534.27, 536.01
02/22/16, 541.86, 556.69, 541.86, 555.86
02/19/16, 531.32, 531.56, 525.24, 529.79
02/18/16, 541.58, 544.25, 529.43, 532.44
02/17/16, 528.35, 550.66, 528.35, 544.58
02/16/16, 512.23, 524.10, 508.54, 521.36
02/12/16, 490.87, 507.38, 490.87, 507.19
02/11/16, 492.17, 492.17, 472.63, 477.93
02/10/16, 492.91, 502.12, 486.80, 492.17
02/09/16, 495.59, 496.71, 485.31, 491.80
02/08/16, 511.63, 513.11, 501.34, 505.39
02/05/16, 522.82, 531.80, 515.08, 516.72
02/04/16, 495.99, 539.92, 495.99, 529.25
02/03/16, 484.00, 496.31, 471.44, 495.99
02/02/16, 485.27, 485.27, 473.27, 475.26
02/01/16, 488.78, 496.47, 482.38, 495.17
01/29/16, 475.56, 498.47, 474.82, 497.67
01/28/16, 477.56, 483.18, 466.91, 477.73
01/27/16, 468.26, 478.51, 464.86, 467.59
01/26/16, 455.99, 474.63, 455.99, 474.63
01/25/16, 461.93, 463.20, 450.02, 450.02
01/22/16, 466.33, 473.84, 457.68, 463.61
01/21/16, 453.64, 464.81, 449.98, 455.45
01/20/16, 449.68, 456.51, 433.23, 451.80
01/19/16, 462.17, 467.14, 451.67, 456.96
01/15/16, 462.89, 462.89, 447.00, 456.47
01/14/16, 466.77, 482.00, 462.87, 477.96
01/13/16, 473.71, 484.44, 460.77, 461.29
01/12/16, 483.28, 485.84, 464.90, 473.71
01/11/16, 490.58, 497.53, 477.04, 479.97
01/08/16, 500.13, 506.96, 484.59, 484.60
01/07/16, 511.38, 512.59, 496.97, 498.25
01/06/16, 531.28, 531.49, 523.95, 526.02
01/05/16, 545.62, 547.50, 538.77, 546.89
01/04/16, 544.96, 544.96, 533.78, 543.04
12/31/15, 554.04, 558.88, 551.64, 553.74
12/30/15, 559.21, 560.39, 553.81, 556.58
12/29/15, 564.66, 565.71, 555.76, 562.14
12/28/15, 570.41, 570.41, 559.14, 561.81
12/24/15, 576.15, 577.34, 569.15, 572.99
12/23/15, 570.26, 581.16, 567.65, 577.49
12/22/15, 539.40, 558.91, 539.09, 556.42
12/21/15, 539.63, 542.58, 534.66, 537.46
12/18/15, 535.18, 540.90, 532.55, 532.68
12/17/15, 542.53, 542.53, 531.82, 531.83
12/16/15, 545.43, 547.26, 535.89, 546.91
12/15/15, 547.86, 554.37, 541.24, 544.43
12/14/15, 548.27, 552.36, 538.43, 542.43
12/11/15, 563.63, 563.63, 547.97, 548.32
12/10/15, 557.53, 577.99, 556.63, 572.07
12/09/15, 556.95, 568.97, 552.45, 557.80
12/08/15, 550.60, 552.70, 543.52, 548.41
12/07/15, 579.15, 579.15, 565.90, 567.69
12/04/15, 585.90, 587.17, 579.11, 585.44
12/03/15, 598.69, 600.85, 587.02, 590.31
12/02/15, 602.07, 603.19, 592.72, 595.28
12/01/15, 606.24, 610.79, 603.26, 607.66
11/30/15, 608.25, 611.51, 597.96, 605.70
11/27/15, 611.21, 612.31, 607.20, 608.47
11/25/15, 618.19, 621.31, 610.93, 612.72
11/24/15, 604.57, 623.23, 604.57, 622.76
11/23/15, 614.58, 617.29, 605.20, 606.39
11/20/15, 631.25, 634.19, 614.22, 615.54
11/19/15, 623.45, 630.16, 622.96, 625.86
11/18/15, 606.97, 623.94, 606.85, 622.64
11/17/15, 609.81, 609.81, 597.14, 598.99
11/16/15, 606.41, 616.16, 602.41, 611.95
11/13/15, 608.54, 616.36, 602.21, 608.87
11/12/15, 615.66, 615.66, 607.39, 607.76
11/11/15, 640.47, 640.73, 623.26, 626.98
11/10/15, 627.85, 634.53, 625.94, 632.29
11/09/15, 641.23, 642.68, 630.51, 631.42
11/06/15, 635.94, 642.77, 627.97, 640.78
11/05/15, 655.17, 655.17, 644.04, 646.83
11/04/15, 676.96, 678.45, 658.08, 663.47
11/03/15, 661.53, 684.95, 659.48, 673.82
11/02/15, 641.60, 664.97, 640.46, 662.82
10/30/15, 642.08, 648.78, 635.78, 645.59
10/29/15, 641.04, 645.04, 636.62, 637.03
10/28/15, 637.66, 656.88, 637.01, 648.55
10/27/15, 647.74, 649.79, 638.16, 642.16
10/26/15, 670.58, 670.58, 652.13, 653.77
10/23/15, 670.97, 678.02, 666.28, 669.58
10/22/15, 648.90, 667.37, 648.90, 666.05
10/21/15, 657.82, 657.82, 643.48, 644.27
10/20/15, 661.26, 662.57, 650.68, 652.02
10/19/15, 684.24, 684.24, 664.37, 667.30
10/16/15, 699.07, 699.07, 684.81, 689.47
10/15/15, 689.11, 702.72, 682.75, 702.37
10/14/15, 688.48, 694.92, 683.81, 688.94
10/13/15, 687.67, 694.72, 678.97, 680.24
10/12/15, 714.17, 714.31, 692.05, 695.71
10/09/15, 708.36, 720.71, 708.28, 713.47
10/08/15, 679.76, 700.84, 678.43, 696.91
10/07/15, 671.43, 691.92, 667.71, 679.76
10/06/15, 641.18, 654.90, 640.64, 653.17
10/05/15, 620.53, 642.55, 620.42, 640.41
10/02/15, 589.27, 614.19, 583.42, 613.45
10/01/15, 594.40, 600.47, 583.53, 590.53
09/30/15, 587.94, 592.39, 581.39, 588.86
09/29/15, 578.20, 588.46, 578.20, 581.35
09/28/15, 592.37, 592.78, 578.14, 578.20
09/25/15, 620.11, 622.05, 602.89, 605.23
09/24/15, 597.84, 619.70, 594.48, 617.95
09/23/15, 628.38, 629.59, 604.73, 605.18
09/22/15, 638.31, 638.31, 620.13, 626.11
09/21/15, 661.92, 663.70, 651.77, 654.40
09/18/15, 672.08, 673.20, 656.31, 658.98
09/17/15, 678.53, 695.55, 673.14, 681.04
09/16/15, 668.44, 685.74, 668.44, 681.98
09/15/15, 661.79, 667.63, 659.27, 666.44
09/14/15, 681.75, 681.75, 660.54, 668.15
09/11/15, 686.03, 688.04, 674.67, 681.75
09/10/15, 678.06, 688.27, 672.31, 684.88
09/09/15, 698.30, 703.48, 676.00, 678.54
09/08/15, 679.70, 684.06, 673.03, 682.93
09/04/15, 672.48, 672.48, 658.57, 660.34
09/03/15, 680.69, 699.65, 680.13, 684.18
09/02/15, 678.06, 682.34, 663.93, 681.27
09/01/15, 683.16, 683.16, 660.96, 665.42
08/31/15, 677.89, 696.88, 670.66, 694.35
08/28/15, 683.60, 704.84, 682.20, 689.86
08/27/15, 650.73, 690.98, 650.73, 690.85
08/26/15, 636.78, 643.29, 625.47, 643.00
08/25/15, 650.60, 658.36, 625.65, 625.76
08/24/15, 638.48, 662.19, 618.85, 633.85
08/21/15, 684.29, 686.65, 670.10, 670.24
08/20/15, 705.81, 705.81, 691.22, 692.76
08/19/15, 711.64, 712.80, 694.57, 700.96
08/18/15, 725.03, 725.89, 718.97, 720.49
08/17/15, 729.13, 732.75, 723.98, 731.99
08/14/15, 725.27, 735.80, 724.92, 732.19
08/13/15, 733.95, 734.26, 720.55, 725.39
08/12/15, 737.69, 742.66, 727.23, 742.33
08/11/15, 762.83, 762.83, 739.15, 747.45
08/10/15, 748.89, 780.94, 743.12, 779.51
08/07/15, 755.31, 763.71, 745.38, 747.04
08/06/15, 746.69, 763.94, 743.50, 763.21
08/05/15, 753.77, 765.78, 745.86, 746.94
08/04/15, 737.44, 747.72, 732.62, 738.77
08/03/15, 733.45, 736.88, 723.73, 731.61
07/31/15, 750.72, 752.95, 736.26, 739.78
07/30/15, 758.41, 768.06, 738.27, 743.09
07/29/15, 743.05, 760.91, 742.49, 760.08
07/28/15, 721.42, 743.42, 719.76, 739.39
07/27/15, 709.31, 720.53, 701.77, 710.75
07/24/15, 732.26, 732.26, 711.71, 714.09
07/23/15, 736.63, 743.00, 732.30, 735.89
07/22/15, 739.48, 742.77, 729.90, 735.40
07/21/15, 749.91, 767.66, 748.71, 753.93
07/20/15, 761.40, 761.74, 750.18, 750.78
07/17/15, 777.06, 777.06, 762.10, 762.53
07/16/15, 783.28, 785.73, 774.86, 778.08
07/15/15, 795.39, 795.39, 775.94, 779.00
07/14/15, 804.96, 804.96, 796.63, 801.42
07/13/15, 787.97, 811.78, 781.26, 810.69
07/10/15, 791.36, 794.66, 780.70, 781.66
07/09/15, 785.33, 793.08, 772.06, 773.15
07/08/15, 787.95, 789.79, 767.41, 769.51
07/07/15, 793.51, 804.22, 766.71, 801.27
07/06/15, 809.89, 813.73, 800.22, 803.91
07/02/15, 832.33, 838.05, 820.55, 827.24
07/01/15, 840.12, 842.96, 829.52, 830.21
06/30/15, 857.37, 858.56, 832.40, 835.55
06/29/15, 867.13, 869.85, 855.09, 855.43
06/26/15, 876.53, 880.11, 872.61, 877.16
06/25/15, 887.14, 889.29, 874.14, 876.25
06/24/15, 897.03, 901.53, 885.92, 888.86
06/23/15, 888.37, 899.82, 886.69, 898.68
06/22/15, 898.89, 899.13, 888.42, 888.78
06/19/15, 897.36, 897.36, 888.54, 888.64
06/18/15, 892.72, 899.32, 885.08, 899.31
06/17/15, 891.45, 892.24, 875.91, 890.08
06/16/15, 891.00, 896.56, 886.94, 892.83
06/15/15, 905.68, 905.68, 895.75, 896.36
06/12/15, 917.27, 917.34, 906.78, 916.61
06/11/15, 919.16, 923.53, 914.77, 921.64
06/10/15, 922.70, 933.77, 921.04, 922.31
06/09/15, 907.32, 916.19, 903.15, 903.25
06/08/15, 912.39, 913.86, 900.04, 903.26
06/05/15, 912.66, 919.30, 905.78, 912.39
06/04/15, 929.87, 932.61, 916.36, 919.69
06/03/15, 938.80, 951.82, 930.93, 934.01
06/02/15, 911.05, 940.54, 911.05, 937.90
06/01/15, 908.16, 909.33, 895.70, 901.33
05/29/15, 911.93, 916.42, 907.56, 907.56
05/28/15, 923.08, 923.08, 907.31, 917.57
05/27/15, 917.51, 928.56, 912.39, 927.30
05/26/15, 935.12, 937.41, 917.78, 921.08
05/22/15, 943.04, 947.16, 933.16, 941.94
05/21/15, 950.21, 950.21, 938.87, 943.05
05/20/15, 947.04, 953.75, 939.12, 949.08
05/19/15, 955.30, 955.30, 938.67, 941.74
05/18/15, 977.53, 977.53, 963.36, 964.40
05/15/15, 985.93, 987.81, 978.42, 984.18
05/14/15, 989.91, 1000.24, 982.74, 987.36
05/13/15, 987.16, 989.71, 977.75, 979.30
05/12/15, 990.28, 994.45, 982.85, 983.29
05/11/15, 987.39, 1001.78, 987.39, 991.58
05/08/15, 991.95, 996.48, 977.48, 984.45
05/07/15, 989.79, 989.79, 968.84, 980.04
05/06/15, 1020.52, 1023.46, 993.39, 996.62
05/05/15, 1002.33, 1018.20, 1001.25, 1013.38
05/04/15, 989.64, 998.73, 987.78, 994.17
05/01/15, 987.78, 996.55, 976.91, 988.96
04/30/15, 957.31, 976.30, 952.15, 975.27
04/29/15, 977.86, 977.86, 964.02, 967.78
04/28/15, 996.21, 1001.59, 992.13, 994.98
04/27/15, 990.71, 1003.23, 988.40, 989.08
04/24/15, 974.60, 985.53, 974.60, 981.81
04/23/15, 920.89, 961.74, 920.71, 959.72
04/22/15, 903.40, 918.48, 903.13, 918.24
04/21/15, 894.46, 905.60, 892.47, 895.55
04/20/15, 893.13, 904.26, 893.13, 898.33
04/17/15, 907.46, 907.46, 884.87, 890.81
04/16/15, 925.49, 925.68, 907.44, 907.46
04/15/15, 910.14, 927.38, 909.70, 923.95
04/14/15, 891.02, 908.20, 891.02, 904.74
04/13/15, 885.93, 886.41, 876.50, 878.67
04/10/15, 889.96, 893.55, 886.77, 888.05
04/09/15, 884.55, 892.94, 881.03, 890.65
04/08/15, 898.86, 903.25, 887.28, 887.70
04/07/15, 883.51, 894.26, 881.50, 887.03
04/06/15, 873.10, 883.11, 871.06, 877.50
04/02/15, 853.72, 870.25, 850.31, 869.21
04/01/15, 859.83, 862.46, 853.48, 857.21
03/31/15, 868.79, 868.79, 859.55, 865.05
03/30/15, 862.99, 882.84, 862.99, 878.56
03/27/15, 872.77, 872.77, 858.09, 861.27
03/26/15, 896.17, 899.52, 878.84, 881.14
03/25/15, 904.42, 910.54, 894.21, 894.57
03/24/15, 906.97, 908.28, 895.30, 899.49
03/23/15, 889.83, 908.80, 889.83, 907.61
03/20/15, 870.30, 887.90, 869.41, 887.53
03/19/15, 885.09, 885.09, 860.90, 862.35
03/18/15, 860.44, 896.97, 860.29, 893.68
03/17/15, 857.16, 870.93, 856.84, 868.53
03/16/15, 862.88, 865.01, 851.25, 859.06
03/13/15, 873.56, 873.56, 849.72, 860.26
03/12/15, 883.75, 889.46, 877.86, 880.47
03/11/15, 867.12, 874.20, 863.99, 873.02
03/10/15, 883.97, 885.03, 869.88, 870.01
03/09/15, 895.87, 898.21, 890.23, 893.21
03/06/15, 907.53, 909.29, 893.49, 898.50
03/05/15, 922.43, 923.28, 912.88, 918.43
03/04/15, 924.40, 926.63, 911.54, 924.90
03/03/15, 937.65, 947.54, 935.69, 936.91
03/02/15, 945.74, 946.57, 932.91, 938.62
02/27/15, 949.47, 955.83, 948.64, 948.91
02/26/15, 957.81, 958.08, 946.73, 949.97
02/25/15, 964.56, 966.42, 956.22, 961.71
02/24/15, 955.25, 969.94, 952.13, 967.71
02/23/15, 966.15, 966.15, 947.38, 951.28
